"databaseName","schemaName","tableName","columnName","dataType","length","nullable","defaultValue","ordinalPosition"
"GAUSS_VIEW","VIEW_APP_04","TABLE_042_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_042_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_042_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_042_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_042_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_04","TABLE_043_VIEW","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_VIEW","VIEW_APP_04","TABLE_044_VIEW","ID","NUMERIC","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_044_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_044_VIEW","NAME","VARCHAR","30","YES","","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_044_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_044_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_044_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_04","TABLE_045_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_045_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_045_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_045_VIEW","FLAG","CHAR","1","YES","ARCHIVED","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_045_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_045_VIEW","CREATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_04","TABLE_046_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_046_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_046_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_046_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_046_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_046_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_04","TABLE_047_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_047_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_047_VIEW","SCORE","INTEGER","80","YES","0","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_047_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_047_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_047_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_04","TABLE_048_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_04","TABLE_048_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_04","TABLE_048_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_04","TABLE_048_VIEW","STATUS","VARCHAR","4","NO","A","4"
"GAUSS_VIEW","VIEW_APP_04","TABLE_048_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_04","TABLE_048_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_049_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_049_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_049_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_049_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_049_VIEW","VERSION","INTEGER","10","NO","2","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_049_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_050_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_050_VIEW","REGION_CODE","CHAR","6","YES","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_050_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_050_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_050_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_050_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_051_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_051_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_051_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_051_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_051_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_052_VIEW","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_VIEW","VIEW_APP_05","TABLE_053_VIEW","ID","NUMERIC","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_053_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_053_VIEW","DESCRIPTION","VARCHAR","30","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_053_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_053_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_053_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_054_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_054_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_054_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_054_VIEW","REMARK","VARCHAR","200","YES","ARCHIVED","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_054_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_054_VIEW","ACTIVE","CHAR","1","YES","Y","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_055_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_055_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_055_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_055_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_055_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_055_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_056_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_056_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_056_VIEW","NAME","VARCHAR","80","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_056_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_056_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_056_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_057_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_057_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_057_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_057_VIEW","FLAG","VARCHAR","4","YES","N","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_057_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_057_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_058_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_058_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_058_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_058_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_058_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","AUTO","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_058_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_059_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_059_VIEW","CATEGORY","VARCHAR","24","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_059_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_059_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_059_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_05","TABLE_059_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_05","TABLE_060_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_05","TABLE_060_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_05","TABLE_060_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_05","TABLE_060_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_05","TABLE_060_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_061_VIEW","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_VIEW","VIEW_APP_06","TABLE_062_VIEW","ID","NUMERIC","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_062_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_062_VIEW","OWNER_NAME","VARCHAR","30","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_062_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_062_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_062_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_063_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_063_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_063_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_063_VIEW","OWNER_ID","VARCHAR","20","NO","ARCHIVED","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_063_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_063_VIEW","CREATED_BY","VARCHAR","40","YES","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_064_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_064_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_064_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_064_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_064_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_064_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_065_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_065_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_065_VIEW","DESCRIPTION","VARCHAR","80","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_065_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_065_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_065_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_066_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_066_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_066_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_066_VIEW","REMARK","VARCHAR","4","YES","","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_066_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_066_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_067_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_067_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_067_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_067_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_067_VIEW","AUDIT_MARK","CHAR","1","YES","AUTO","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_067_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_068_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_068_VIEW","CODE","VARCHAR","16","YES","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_068_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_068_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_068_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_068_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_069_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_069_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_069_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_069_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_069_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_070_VIEW","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_VIEW","VIEW_APP_06","TABLE_071_VIEW","ID","NUMERIC","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_071_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_071_VIEW","SCORE","INTEGER","30","YES","0","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_071_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_071_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_071_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_06","TABLE_072_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_06","TABLE_072_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_06","TABLE_072_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_06","TABLE_072_VIEW","STATUS","CHAR","1","NO","ARCHIVED","4"
"GAUSS_VIEW","VIEW_APP_06","TABLE_072_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_06","TABLE_072_VIEW","UPDATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_073_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_073_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_073_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_073_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_073_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_073_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_074_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_074_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_074_VIEW","OWNER_NAME","VARCHAR","80","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_074_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_074_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_074_VIEW","ACTIVE","CHAR","1","NO","Y","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_075_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_075_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_075_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_075_VIEW","OWNER_ID","VARCHAR","4","NO","","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_075_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_075_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_076_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_076_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_076_VIEW","NAME","VARCHAR","60","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_076_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_076_VIEW","AMOUNT","DECIMAL","12,2","NO","2","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_076_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_077_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_077_VIEW","BIZ_CODE","CHAR","8","YES","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_077_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_077_VIEW","FLAG","CHAR","1","YES","N","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_077_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_077_VIEW","CREATED_AT","TIMESTAMP","","NO","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_078_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_078_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_078_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_078_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_078_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","ID","INTEGER","10","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","CATEGORY","VARCHAR","24","YES","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","SCORE","INTEGER","10","YES","0","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","OWNER_ID","VARCHAR","20","NO","","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","AUDIT_MARK","CHAR","1","YES","","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","CREATED_BY","VARCHAR","40","NO","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_079_VIEW","EXTRA_FLAG","VARCHAR","5","YES","","7"
"GAUSS_VIEW","VIEW_APP_07","TABLE_080_VIEW","ID","NUMERIC","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_080_VIEW","CODE","VARCHAR","16","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_080_VIEW","NAME","VARCHAR","30","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_080_VIEW","STATUS","CHAR","1","NO","A","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_080_VIEW","AMOUNT","DECIMAL","12,2","NO","0","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_080_VIEW","UPDATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_081_VIEW","ID","BIGINT","19","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_081_VIEW","BIZ_CODE","CHAR","8","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_081_VIEW","DESCRIPTION","VARCHAR","120","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_081_VIEW","FLAG","CHAR","1","YES","ARCHIVED","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_081_VIEW","VERSION","INTEGER","10","NO","1","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_081_VIEW","CREATED_AT","TIMESTAMP","","YES","","6"
"GAUSS_VIEW","VIEW_APP_07","TABLE_082_VIEW","ID","DECIMAL","18","NO","","1"
"GAUSS_VIEW","VIEW_APP_07","TABLE_082_VIEW","REGION_CODE","CHAR","6","NO","","2"
"GAUSS_VIEW","VIEW_APP_07","TABLE_082_VIEW","OWNER_NAME","VARCHAR","50","YES","","3"
"GAUSS_VIEW","VIEW_APP_07","TABLE_082_VIEW","REMARK","VARCHAR","200","YES","","4"
"GAUSS_VIEW","VIEW_APP_07","TABLE_082_VIEW","LAST_SYNC_AT","TIMESTAMP","","YES","","5"
"GAUSS_VIEW","VIEW_APP_07","TABLE_082_VIEW","ACTIVE","CHAR","1","NO","Y","6"
